#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KL	PHEX	9606.ENSP00000369442	9606.ENSP00000368682	0	0	0	0	0.060	0	0	0.686	0.692
KL	SLC34A2	9606.ENSP00000369442	9606.ENSP00000371483	0	0	0	0	0.064	0	0	0.515	0.527
KL	FGF1	9606.ENSP00000369442	9606.ENSP00000480791	0	0	0	0	0.056	0.057	0.500	0.464	0.729
KLHDC8A	ATF5	9606.ENSP00000356124	9606.ENSP00000396954	0	0	0	0	0	0	0	0.493	0.493
KLK10	CDSN	9606.ENSP00000311746	9606.ENSP00000365465	0	0	0	0	0.062	0	0	0.433	0.446
KLK10	SERPINA1	9606.ENSP00000311746	9606.ENSP00000416066	0	0	0	0	0	0.120	0	0.459	0.503
KLK11	SERPINA1	9606.ENSP00000473047	9606.ENSP00000416066	0	0	0	0	0	0.120	0	0.391	0.441
KLK6	SLPI	9606.ENSP00000366047	9606.ENSP00000342082	0	0	0	0	0	0	0	0.403	0.403
KLK6	IVL	9606.ENSP00000366047	9606.ENSP00000357753	0	0	0	0	0.065	0	0	0.398	0.413
KLK6	CDSN	9606.ENSP00000366047	9606.ENSP00000365465	0	0	0	0	0.060	0	0	0.603	0.610
KLK6	SERPINA1	9606.ENSP00000366047	9606.ENSP00000416066	0	0	0	0	0	0.120	0	0.687	0.713
KLK7	TGM1	9606.ENSP00000375683	9606.ENSP00000206765	0	0	0	0	0	0	0	0.474	0.474
KLK7	SLPI	9606.ENSP00000375683	9606.ENSP00000342082	0	0	0	0	0	0	0	0.467	0.467
KLK7	FN1	9606.ENSP00000375683	9606.ENSP00000346839	0	0	0	0	0	0	0	0.463	0.463
KLK7	DSC3	9606.ENSP00000375683	9606.ENSP00000353608	0	0	0	0	0.119	0	0	0.384	0.435
KLK7	IVL	9606.ENSP00000375683	9606.ENSP00000357753	0	0	0	0	0.066	0	0	0.506	0.518
KLK7	CDSN	9606.ENSP00000375683	9606.ENSP00000365465	0	0	0	0	0.065	0.270	0	0.743	0.809
KRT15	TACSTD2	9606.ENSP00000254043	9606.ENSP00000360269	0	0	0	0	0.171	0	0	0.333	0.424
KRT15	KRT17	9606.ENSP00000254043	9606.ENSP00000308452	0	0	0	0.964	0.230	0	0.300	0.813	0.454
KRT15	KRT19	9606.ENSP00000254043	9606.ENSP00000355124	0	0	0	0.966	0.176	0.129	0.300	0.720	0.467
KRT17	TGM1	9606.ENSP00000308452	9606.ENSP00000206765	0	0	0	0	0.097	0	0	0.396	0.431
KRT17	KRT15	9606.ENSP00000308452	9606.ENSP00000254043	0	0	0	0.964	0.230	0	0.300	0.813	0.454
KRT17	CDH3	9606.ENSP00000308452	9606.ENSP00000264012	0	0	0	0	0.124	0	0	0.520	0.561
KRT17	TP63	9606.ENSP00000308452	9606.ENSP00000264731	0	0	0	0	0.122	0	0	0.349	0.404
KRT17	CDSN	9606.ENSP00000308452	9606.ENSP00000365465	0	0	0	0	0.118	0	0	0.370	0.421
KRT17	GRB7	9606.ENSP00000308452	9606.ENSP00000403459	0	0	0	0	0.091	0	0	0.391	0.422
KRT17	MUC1	9606.ENSP00000308452	9606.ENSP00000484824	0	0	0	0	0.112	0	0	0.390	0.435
KRT17	KRT19	9606.ENSP00000308452	9606.ENSP00000355124	0	0	0	0.966	0.168	0.094	0.300	0.710	0.439
KRT17	IVL	9606.ENSP00000308452	9606.ENSP00000357753	0	0	0	0	0.099	0	0	0.404	0.440
KRT17	TACSTD2	9606.ENSP00000308452	9606.ENSP00000360269	0	0	0	0	0.231	0	0	0.309	0.446
KRT17	LAMB3	9606.ENSP00000308452	9606.ENSP00000375778	0	0	0	0	0.284	0	0	0.301	0.478
KRT17	S100A2	9606.ENSP00000308452	9606.ENSP00000357697	0	0	0	0	0.328	0	0	0.282	0.497
KRT17	PGR	9606.ENSP00000308452	9606.ENSP00000325120	0	0	0	0	0	0.056	0	0.561	0.567
KRT17	TRIM29	9606.ENSP00000308452	9606.ENSP00000343129	0	0	0	0	0.563	0	0	0.260	0.663
KRT17	SFN	9606.ENSP00000308452	9606.ENSP00000340989	0	0	0	0	0.259	0.182	0	0.564	0.713
KRT19	CA12	9606.ENSP00000355124	9606.ENSP00000178638	0	0	0	0	0.102	0	0	0.522	0.552
KRT19	COL1A1	9606.ENSP00000355124	9606.ENSP00000225964	0	0	0	0	0.156	0	0	0.427	0.495
KRT19	CCND1	9606.ENSP00000355124	9606.ENSP00000227507	0	0	0	0	0.172	0.130	0	0.473	0.587
KRT19	KRT15	9606.ENSP00000355124	9606.ENSP00000254043	0	0	0	0.966	0.176	0.129	0.300	0.720	0.467
KRT19	LGALS3	9606.ENSP00000355124	9606.ENSP00000254301	0	0	0	0	0.086	0	0	0.653	0.669
KRT19	CDH3	9606.ENSP00000355124	9606.ENSP00000264012	0	0	0	0	0.142	0	0	0.334	0.404
KRT19	ERBB3	9606.ENSP00000355124	9606.ENSP00000267101	0	0	0	0	0.175	0	0	0.305	0.402
KRT19	CDH2	9606.ENSP00000355124	9606.ENSP00000269141	0	0	0	0	0	0	0	0.563	0.563
KRT19	KRT17	9606.ENSP00000355124	9606.ENSP00000308452	0	0	0	0.966	0.168	0.094	0.300	0.710	0.439
KRT19	MET	9606.ENSP00000355124	9606.ENSP00000317272	0	0	0	0	0.114	0.056	0	0.470	0.518
KRT19	PGR	9606.ENSP00000355124	9606.ENSP00000325120	0	0	0	0	0.065	0.056	0	0.556	0.573
KRT19	SFN	9606.ENSP00000355124	9606.ENSP00000340989	0	0	0	0	0.250	0.057	0	0.288	0.453
KRT19	FN1	9606.ENSP00000355124	9606.ENSP00000346839	0	0	0	0	0.090	0.074	0	0.591	0.626
KRT19	DPP4	9606.ENSP00000355124	9606.ENSP00000353731	0	0	0	0	0.062	0	0	0.439	0.451
KRT19	DMD	9606.ENSP00000355124	9606.ENSP00000354923	0	0	0	0	0	0.430	0.360	0.729	0.892
KRT19	PERP	9606.ENSP00000355124	9606.ENSP00000397157	0	0	0	0	0.350	0	0	0.125	0.407
KRT19	IGFBP3	9606.ENSP00000355124	9606.ENSP00000370473	0	0	0	0	0.111	0.270	0	0.217	0.447
KRT19	GRB7	9606.ENSP00000355124	9606.ENSP00000403459	0	0	0	0	0.334	0	0	0.209	0.450
KRT19	IVL	9606.ENSP00000355124	9606.ENSP00000357753	0	0	0	0	0	0	0	0.459	0.459
KRT19	TGM2	9606.ENSP00000355124	9606.ENSP00000355330	0	0	0	0	0.085	0.270	0	0.278	0.476
KRT19	CDKN2A	9606.ENSP00000355124	9606.ENSP00000418915	0	0	0	0	0.062	0.071	0	0.450	0.478
KRT19	SERPINA1	9606.ENSP00000355124	9606.ENSP00000416066	0	0	0	0	0.065	0	0	0.505	0.517
KRT19	S100A4	9606.ENSP00000355124	9606.ENSP00000357705	0	0	0	0	0.153	0	0	0.470	0.531
KRT19	AGR2	9606.ENSP00000355124	9606.ENSP00000391490	0	0	0	0	0.338	0	0	0.378	0.570
KRT19	TACSTD2	9606.ENSP00000355124	9606.ENSP00000360269	0	0	0	0	0.358	0	0	0.383	0.587
KRT19	MUC1	9606.ENSP00000355124	9606.ENSP00000484824	0	0	0	0	0.167	0	0	0.710	0.748
KRT80	CDSN	9606.ENSP00000378292	9606.ENSP00000365465	0	0	0	0	0.139	0	0	0.459	0.514
LAD1	PHLDA3	9606.ENSP00000375829	9606.ENSP00000356280	0	0	0	0	0.062	0	0	0.611	0.619
LAD1	XDH	9606.ENSP00000375829	9606.ENSP00000368727	0	0	0	0	0.076	0	0	0.459	0.478
LAMB3	ITGA3	9606.ENSP00000375778	9606.ENSP00000007722	0	0	0	0	0.211	0.103	0.900	0.517	0.961
LAMB3	ITGB4	9606.ENSP00000375778	9606.ENSP00000200181	0	0	0	0	0.233	0.140	0.900	0.765	0.982
LAMB3	MMP7	9606.ENSP00000375778	9606.ENSP00000260227	0	0	0	0	0.076	0	0.900	0.194	0.919
LAMB3	ITGA2	9606.ENSP00000375778	9606.ENSP00000296585	0	0	0	0	0.122	0.103	0.900	0.365	0.943
LAMB3	BMP1	9606.ENSP00000375778	9606.ENSP00000305714	0	0	0	0	0.116	0.482	0.900	0.108	0.953
LAMB3	KRT17	9606.ENSP00000375778	9606.ENSP00000308452	0	0	0	0	0.284	0	0	0.301	0.478
LAMB3	MET	9606.ENSP00000375778	9606.ENSP00000317272	0	0	0	0	0.182	0	0.900	0.090	0.919
LAMB3	ITGA11	9606.ENSP00000375778	9606.ENSP00000327290	0	0	0	0	0.063	0.103	0.600	0.167	0.682
LAMB3	COL7A1	9606.ENSP00000375778	9606.ENSP00000332371	0	0	0	0	0.149	0.293	0.650	0.663	0.919
LAMB3	FN1	9606.ENSP00000375778	9606.ENSP00000346839	0	0	0	0	0.076	0	0	0.392	0.414
LAMB3	ELF3	9606.ENSP00000375778	9606.ENSP00000352673	0	0	0	0	0.107	0	0	0.384	0.427
LAMB3	DMD	9606.ENSP00000375778	9606.ENSP00000354923	0	0	0	0	0	0	0.900	0.053	0.901
LAMB3	G0S2	9606.ENSP00000375778	9606.ENSP00000355996	0	0	0	0	0.179	0	0	0.315	0.414
LAMB3	ADORA1	9606.ENSP00000375778	9606.ENSP00000356205	0	0	0	0	0	0	0	0.433	0.433
LAMB3	S100A2	9606.ENSP00000375778	9606.ENSP00000357697	0	0	0	0	0.337	0	0	0.199	0.446
LAMB3	COL11A1	9606.ENSP00000375778	9606.ENSP00000359114	0	0	0	0	0	0.072	0	0.395	0.414
LAMB3	COL5A1	9606.ENSP00000375778	9606.ENSP00000360882	0	0	0	0	0.069	0.072	0	0.373	0.411
LAMB3	TMPRSS6	9606.ENSP00000375778	9606.ENSP00000371211	0	0	0	0	0	0	0.900	0.075	0.903
LAMB3	TGFBI	9606.ENSP00000375778	9606.ENSP00000416330	0	0	0	0	0.182	0	0	0.304	0.406
LAMB3	FAM20A	9606.ENSP00000375778	9606.ENSP00000468308	0	0	0	0	0.062	0	0	0.504	0.515
LAMP5	CBLN4	9606.ENSP00000246070	9606.ENSP00000064571	0	0	0	0	0.200	0	0	0.295	0.412
LAMP5	CPNE4	9606.ENSP00000246070	9606.ENSP00000478878	0	0	0	0	0.116	0	0	0.354	0.405
LAMP5	HRH1	9606.ENSP00000246070	9606.ENSP00000380247	0	0	0	0	0	0	0	0.561	0.561
LCN2	CEACAM6	9606.ENSP00000362108	9606.ENSP00000199764	0	0	0	0	0.525	0	0	0.294	0.650
LCN2	TIMP1	9606.ENSP00000362108	9606.ENSP00000218388	0	0	0	0	0.065	0	0.900	0.675	0.966
LCN2	C3	9606.ENSP00000362108	9606.ENSP00000245907	0	0	0	0	0.090	0	0	0.380	0.411
LCN2	APOE	9606.ENSP00000362108	9606.ENSP00000252486	0	0	0	0	0	0	0	0.418	0.418
LCN2	GDF15	9606.ENSP00000362108	9606.ENSP00000252809	0	0	0	0	0	0	0	0.458	0.457
LCN2	LGALS3	9606.ENSP00000362108	9606.ENSP00000254301	0	0	0	0	0.096	0	0	0.468	0.498
LCN2	CHI3L1	9606.ENSP00000362108	9606.ENSP00000255409	0	0	0	0	0.080	0	0	0.558	0.575
LCN2	MMP7	9606.ENSP00000362108	9606.ENSP00000260227	0	0	0	0	0.117	0	0	0.391	0.439
LCN2	ICAM1	9606.ENSP00000362108	9606.ENSP00000264832	0	0	0	0	0.062	0	0	0.477	0.488
LCN2	PDZK1IP1	9606.ENSP00000362108	9606.ENSP00000294338	0	0	0	0	0.525	0	0	0.306	0.656
LCN2	CXCL8	9606.ENSP00000362108	9606.ENSP00000306512	0	0	0	0	0.107	0	0	0.603	0.631
LCN2	CLU	9606.ENSP00000362108	9606.ENSP00000315130	0	0	0	0	0.062	0	0	0.640	0.648
LCN2	SLPI	9606.ENSP00000362108	9606.ENSP00000342082	0	0	0	0	0.343	0	0	0.644	0.756
LCN2	FN1	9606.ENSP00000362108	9606.ENSP00000346839	0	0	0	0	0	0	0	0.467	0.467
LCN2	HP	9606.ENSP00000362108	9606.ENSP00000348170	0	0	0	0	0.065	0	0	0.540	0.551
LCN2	S100A9	9606.ENSP00000362108	9606.ENSP00000357727	0	0	0	0	0.227	0	0	0.370	0.492
LCN2	KL	9606.ENSP00000362108	9606.ENSP00000369442	0	0	0	0	0	0	0	0.412	0.412
LCN2	SERPINA1	9606.ENSP00000362108	9606.ENSP00000416066	0	0	0	0	0.135	0	0	0.412	0.470
LCN2	SLC22A31	9606.ENSP00000362108	9606.ENSP00000481421	0	0	0	0	0	0	0	0.631	0.631
LCN2	SAA1	9606.ENSP00000362108	9606.ENSP00000384906	0	0	0	0	0.162	0	0.900	0.526	0.956
LGALS1	S100A11	9606.ENSP00000215909	9606.ENSP00000271638	0	0	0	0	0.267	0.062	0	0.207	0.407
LGALS1	TIMP1	9606.ENSP00000215909	9606.ENSP00000218388	0	0	0	0	0.304	0	0	0.216	0.431
LGALS1	S100A4	9606.ENSP00000215909	9606.ENSP00000357705	0	0	0	0	0.274	0	0	0.294	0.466
LGALS1	LGALS3	9606.ENSP00000215909	9606.ENSP00000254301	0	0	0	0.775	0.159	0.317	0	0.758	0.502
LGALS1	S100A6	9606.ENSP00000215909	9606.ENSP00000357709	0	0	0	0	0.355	0.158	0	0.261	0.564
LGALS1	FN1	9606.ENSP00000215909	9606.ENSP00000346839	0	0	0	0	0.111	0.074	0	0.700	0.732
LGALS3	ITGA3	9606.ENSP00000254301	9606.ENSP00000007722	0	0	0	0	0.076	0	0	0.474	0.493
LGALS3	LGALS1	9606.ENSP00000254301	9606.ENSP00000215909	0	0	0	0.775	0.159	0.317	0	0.758	0.502
LGALS3	EEF1A2	9606.ENSP00000254301	9606.ENSP00000217182	0	0	0	0	0	0.065	0	0.558	0.569
LGALS3	TIMP1	9606.ENSP00000254301	9606.ENSP00000218388	0	0	0	0	0.393	0	0	0.517	0.694
LGALS3	CCND1	9606.ENSP00000254301	9606.ENSP00000227507	0	0	0	0	0.064	0	0	0.401	0.415
LGALS3	APOE	9606.ENSP00000254301	9606.ENSP00000252486	0	0	0	0	0	0	0	0.510	0.510
LGALS3	GDF15	9606.ENSP00000254301	9606.ENSP00000252809	0	0	0	0	0.091	0	0	0.637	0.656
LGALS3	POSTN	9606.ENSP00000254301	9606.ENSP00000369071	0	0	0	0	0.073	0	0	0.379	0.400
LGALS3	RET	9606.ENSP00000254301	9606.ENSP00000347942	0	0	0	0	0	0	0	0.414	0.414
LGALS3	ADM	9606.ENSP00000254301	9606.ENSP00000436607	0	0	0	0	0.088	0	0	0.395	0.424
LGALS3	DMD	9606.ENSP00000254301	9606.ENSP00000354923	0	0	0	0	0	0	0	0.424	0.424
LGALS3	MRC2	9606.ENSP00000254301	9606.ENSP00000307513	0	0	0	0	0.068	0.279	0	0.244	0.447
LGALS3	ECE1	9606.ENSP00000254301	9606.ENSP00000364028	0	0	0	0	0.065	0.418	0	0.073	0.452
LGALS3	S100A11	9606.ENSP00000254301	9606.ENSP00000271638	0	0	0	0	0.215	0.062	0	0.320	0.456
LGALS3	TYRO3	9606.ENSP00000254301	9606.ENSP00000263798	0	0	0	0	0	0	0	0.465	0.465
LGALS3	MMP7	9606.ENSP00000254301	9606.ENSP00000260227	0	0	0	0	0.062	0.270	0	0.307	0.484
LGALS3	S100A4	9606.ENSP00000254301	9606.ENSP00000357705	0	0	0	0	0.254	0	0	0.342	0.488
LGALS3	ICAM1	9606.ENSP00000254301	9606.ENSP00000264832	0	0	0	0	0.088	0	0	0.469	0.495
LGALS3	LCN2	9606.ENSP00000254301	9606.ENSP00000362108	0	0	0	0	0.096	0	0	0.468	0.498
LGALS3	CXCL8	9606.ENSP00000254301	9606.ENSP00000306512	0	0	0	0	0.097	0	0	0.502	0.531
LGALS3	CHI3L1	9606.ENSP00000254301	9606.ENSP00000255409	0	0	0	0	0	0.345	0	0.391	0.584
LGALS3	S100A6	9606.ENSP00000254301	9606.ENSP00000357709	0	0	0	0	0.449	0.078	0	0.325	0.627
LGALS3	CLU	9606.ENSP00000254301	9606.ENSP00000315130	0	0	0	0	0	0	0	0.666	0.667
LGALS3	KRT19	9606.ENSP00000254301	9606.ENSP00000355124	0	0	0	0	0.086	0	0	0.653	0.669
LGALS3	CSPG4	9606.ENSP00000254301	9606.ENSP00000312506	0	0	0	0	0.067	0.295	0	0.721	0.800
LGALS3	DPP4	9606.ENSP00000254301	9606.ENSP00000353731	0	0	0	0	0	0	0	0.820	0.820
LGALS3	CDH2	9606.ENSP00000254301	9606.ENSP00000269141	0	0	0	0	0	0	0	0.824	0.824
LGALS3	RUNX1	9606.ENSP00000254301	9606.ENSP00000300305	0	0	0	0	0.074	0	0.900	0	0.903
LGALS3	RUNX2	9606.ENSP00000254301	9606.ENSP00000360493	0	0	0	0	0.062	0	0.900	0.273	0.925
LGALS3	ANPEP	9606.ENSP00000254301	9606.ENSP00000300060	0	0	0	0	0.102	0	0	0.967	0.969
LGALS3	MUC1	9606.ENSP00000254301	9606.ENSP00000484824	0	0	0	0	0.098	0.057	0	0.989	0.989
LGALS3	FN1	9606.ENSP00000254301	9606.ENSP00000346839	0	0	0	0	0.062	0.254	0	0.987	0.990
LIPH	POU2F3	9606.ENSP00000296252	9606.ENSP00000260264	0	0	0	0	0.069	0	0	0.764	0.770
LIPH	DSC3	9606.ENSP00000296252	9606.ENSP00000353608	0	0	0	0	0	0	0	0.608	0.608
LONRF2	GRHL3	9606.ENSP00000377086	9606.ENSP00000288955	0	0	0	0	0.062	0.077	0	0.378	0.414
LONRF2	LRRK2	9606.ENSP00000377086	9606.ENSP00000298910	0.251	0	0	0	0.064	0.369	0	0.123	0.560
LONRF2	CHST2	9606.ENSP00000377086	9606.ENSP00000307911	0	0	0	0	0	0	0	0.427	0.426
LONRF2	CPNE4	9606.ENSP00000377086	9606.ENSP00000478878	0	0	0	0	0.117	0	0	0.424	0.470
LONRF2	PDZRN4	9606.ENSP00000377086	9606.ENSP00000384197	0	0	0	0	0.107	0.153	0	0.469	0.564
LOXL2	TIMP1	9606.ENSP00000373783	9606.ENSP00000218388	0	0	0	0	0.107	0	0	0.421	0.461
LOXL2	COL1A1	9606.ENSP00000373783	9606.ENSP00000225964	0	0	0	0	0.294	0.061	0	0.514	0.649
LOXL2	LOXL4	9606.ENSP00000373783	9606.ENSP00000260702	0	0	0	0.955	0.076	0.547	0.900	0.873	0.956
LOXL2	COL1A2	9606.ENSP00000373783	9606.ENSP00000297268	0	0	0	0	0.223	0.056	0	0.407	0.527
LOXL2	COL3A1	9606.ENSP00000373783	9606.ENSP00000304408	0	0	0	0	0.173	0.061	0	0.409	0.501
LOXL2	BMP1	9606.ENSP00000373783	9606.ENSP00000305714	0	0	0	0	0.090	0	0.900	0.535	0.953
LOXL2	PLAUR	9606.ENSP00000373783	9606.ENSP00000339328	0	0	0	0	0.065	0.215	0	0.257	0.407
LOXL2	FN1	9606.ENSP00000373783	9606.ENSP00000346839	0	0	0	0	0.228	0.429	0	0.507	0.764
LOXL2	COL5A1	9606.ENSP00000373783	9606.ENSP00000360882	0	0	0	0	0.376	0.061	0	0.339	0.579
LOXL2	COL5A2	9606.ENSP00000373783	9606.ENSP00000364000	0	0	0	0	0.232	0.061	0	0.312	0.461
LOXL2	MFAP2	9606.ENSP00000373783	9606.ENSP00000364685	0	0	0	0	0.152	0	0.900	0.202	0.926
LOXL2	POSTN	9606.ENSP00000373783	9606.ENSP00000369071	0	0	0	0	0.158	0	0	0.467	0.532
LOXL2	LTBP1	9606.ENSP00000373783	9606.ENSP00000386043	0	0	0	0	0.119	0.057	0	0.338	0.402
LOXL2	P4HA2	9606.ENSP00000373783	9606.ENSP00000384999	0	0	0	0	0.140	0	0	0.483	0.536
LOXL4	CDSN	9606.ENSP00000260702	9606.ENSP00000365465	0	0	0	0	0	0	0	0.415	0.415
LOXL4	P4HA2	9606.ENSP00000260702	9606.ENSP00000384999	0	0	0	0	0.083	0	0	0.471	0.495
LOXL4	MFAP2	9606.ENSP00000260702	9606.ENSP00000364685	0	0	0	0	0.060	0	0.900	0.209	0.919
LOXL4	BMP1	9606.ENSP00000260702	9606.ENSP00000305714	0	0	0	0	0.089	0	0.900	0.489	0.949
LOXL4	LOXL2	9606.ENSP00000260702	9606.ENSP00000373783	0	0	0	0.955	0.076	0.547	0.900	0.873	0.956
LPAR5	CXCL8	9606.ENSP00000327875	9606.ENSP00000306512	0	0	0	0	0	0	0.600	0.181	0.658
LPAR5	F2R	9606.ENSP00000327875	9606.ENSP00000321326	0	0	0	0.688	0	0	0.800	0.224	0.811
LPAR5	PLD4	9606.ENSP00000327875	9606.ENSP00000376372	0	0	0	0	0.531	0	0	0	0.531
LPL	APOE	9606.ENSP00000309757	9606.ENSP00000252486	0	0	0	0	0.098	0	0.900	0.869	0.987
LPL	SLC27A6	9606.ENSP00000309757	9606.ENSP00000262462	0	0	0	0	0.062	0	0	0.610	0.618
LPL	ANGPTL4	9606.ENSP00000309757	9606.ENSP00000301455	0	0	0	0	0.062	0.297	0.900	0.885	0.991
LPL	CPT1C	9606.ENSP00000309757	9606.ENSP00000376303	0	0	0	0	0	0	0	0.431	0.431
LPL	MET	9606.ENSP00000309757	9606.ENSP00000317272	0	0	0	0	0	0	0	0.433	0.433
LPL	MLXIPL	9606.ENSP00000309757	9606.ENSP00000320886	0	0	0	0	0	0	0	0.556	0.556
LPL	RUNX2	9606.ENSP00000309757	9606.ENSP00000360493	0	0	0	0	0	0	0	0.594	0.594
LPL	SAA1	9606.ENSP00000309757	9606.ENSP00000384906	0	0	0	0	0	0	0.540	0.234	0.632
LPL	HP	9606.ENSP00000309757	9606.ENSP00000348170	0	0	0	0	0.062	0	0.540	0.293	0.668
LPL	CLU	9606.ENSP00000309757	9606.ENSP00000315130	0	0	0	0	0.061	0	0.540	0.396	0.716
LPL	PPAP2C	9606.ENSP00000309757	9606.ENSP00000329697	0	0	0	0	0	0	0.900	0	0.900
LRG1	C3	9606.ENSP00000302621	9606.ENSP00000245907	0	0	0	0	0.084	0.105	0	0.394	0.459
LRG1	CLU	9606.ENSP00000302621	9606.ENSP00000315130	0	0	0	0	0.062	0	0	0.408	0.420
LRG1	SERPINA1	9606.ENSP00000302621	9606.ENSP00000416066	0	0	0	0	0.108	0	0	0.562	0.593
LRG1	TGFBR1	9606.ENSP00000302621	9606.ENSP00000364133	0	0	0	0	0	0.345	0	0.430	0.611
LRG1	HP	9606.ENSP00000302621	9606.ENSP00000348170	0	0	0	0	0.111	0.056	0	0.600	0.635
LRG1	FN1	9606.ENSP00000302621	9606.ENSP00000346839	0	0	0	0	0	0.213	0	0.583	0.658
LRP4	APOE	9606.ENSP00000367888	9606.ENSP00000252486	0	0	0	0	0.094	0.056	0	0.529	0.562
LRP4	WNT10A	9606.ENSP00000367888	9606.ENSP00000258411	0	0	0	0	0.053	0.105	0	0.478	0.518
LRP4	DOK7	9606.ENSP00000367888	9606.ENSP00000344432	0	0	0	0	0.168	0	0	0.785	0.814
LRP4	DLG4	9606.ENSP00000367888	9606.ENSP00000382428	0	0	0	0	0.097	0.164	0	0.706	0.759
LRRK2	RASD2	9606.ENSP00000298910	9606.ENSP00000216127	0.045	0	0	0	0.062	0.344	0	0.226	0.484
LRRK2	EEF1A2	9606.ENSP00000298910	9606.ENSP00000217182	0	0	0	0	0	0.507	0	0.097	0.536
LRRK2	WNT3	9606.ENSP00000298910	9606.ENSP00000225512	0	0	0	0	0	0.139	0.720	0.142	0.775
LRRK2	APOE	9606.ENSP00000298910	9606.ENSP00000252486	0	0	0	0	0	0	0	0.505	0.505
LRRK2	TUBB3	9606.ENSP00000298910	9606.ENSP00000320295	0	0	0	0	0.054	0.282	0	0.203	0.412
LRRK2	DIRAS3	9606.ENSP00000298910	9606.ENSP00000360020	0.045	0	0	0	0.062	0.344	0	0.137	0.425
LRRK2	SRCIN1	9606.ENSP00000298910	9606.ENSP00000484715	0	0	0	0	0	0.061	0	0.439	0.451
LRRK2	CDKN2A	9606.ENSP00000298910	9606.ENSP00000418915	0	0	0	0	0.062	0.410	0	0.123	0.472
LRRK2	SYT12	9606.ENSP00000298910	9606.ENSP00000377520	0	0	0	0	0	0	0	0.518	0.518
LRRK2	LONRF2	9606.ENSP00000298910	9606.ENSP00000377086	0.251	0	0	0	0.064	0.369	0	0.123	0.560
LRRK2	CLU	9606.ENSP00000298910	9606.ENSP00000315130	0	0	0	0	0	0.270	0	0.533	0.644
LRRK2	SFN	9606.ENSP00000298910	9606.ENSP00000340989	0	0	0	0	0.064	0.960	0	0.706	0.988
LTBP1	COL1A1	9606.ENSP00000386043	9606.ENSP00000225964	0	0	0	0	0.184	0.076	0	0.338	0.457
LTBP1	VCAN	9606.ENSP00000386043	9606.ENSP00000265077	0	0	0	0	0.074	0	0	0.390	0.412
LTBP1	COL1A2	9606.ENSP00000386043	9606.ENSP00000297268	0	0	0	0	0.171	0.076	0	0.288	0.407
LTBP1	COL3A1	9606.ENSP00000386043	9606.ENSP00000304408	0	0	0	0	0.159	0.076	0	0.366	0.464
LTBP1	CLU	9606.ENSP00000386043	9606.ENSP00000315130	0	0	0	0	0.065	0	0	0.430	0.444
LTBP1	FN1	9606.ENSP00000386043	9606.ENSP00000346839	0	0	0	0	0.202	0.213	0	0.973	0.982
LTBP1	TGM2	9606.ENSP00000386043	9606.ENSP00000355330	0	0	0	0	0.082	0.213	0	0.396	0.526
LTBP1	ADORA1	9606.ENSP00000386043	9606.ENSP00000356205	0	0	0	0	0	0	0	0.535	0.535
LTBP1	COL5A1	9606.ENSP00000386043	9606.ENSP00000360882	0	0	0	0	0.230	0.076	0	0.293	0.453
LTBP1	COL5A2	9606.ENSP00000386043	9606.ENSP00000364000	0	0	0	0	0.193	0.076	0	0.286	0.421
LTBP1	TGFBR1	9606.ENSP00000386043	9606.ENSP00000364133	0	0	0	0	0	0.080	0	0.466	0.487
LTBP1	MFAP2	9606.ENSP00000386043	9606.ENSP00000364685	0	0	0	0	0.140	0	0	0.602	0.643
LTBP1	POSTN	9606.ENSP00000386043	9606.ENSP00000369071	0	0	0	0	0.152	0	0	0.341	0.417
LTBP1	IGFBP3	9606.ENSP00000386043	9606.ENSP00000370473	0	0	0	0	0.136	0.270	0	0.252	0.487
LTBP1	TMPRSS6	9606.ENSP00000386043	9606.ENSP00000371211	0	0	0	0	0	0.056	0	0.448	0.456
LTBP1	LOXL2	9606.ENSP00000386043	9606.ENSP00000373783	0	0	0	0	0.119	0.057	0	0.338	0.402
LTBP1	SPTBN2	9606.ENSP00000386043	9606.ENSP00000432568	0	0	0	0	0	0.110	0	0.365	0.410
LY6E	PLAUR	9606.ENSP00000428572	9606.ENSP00000339328	0	0	0	0	0	0	0	0.492	0.492
LY6E	CD55	9606.ENSP00000428572	9606.ENSP00000356030	0	0	0	0	0	0	0	0.538	0.538
LY6E	LYNX1	9606.ENSP00000428572	9606.ENSP00000479586	0	0	0	0	0	0	0	0.405	0.405
LYNX1	PLAUR	9606.ENSP00000479586	9606.ENSP00000339328	0	0	0	0	0	0	0	0.486	0.485
LYNX1	LY6E	9606.ENSP00000479586	9606.ENSP00000428572	0	0	0	0	0	0	0	0.405	0.405
LZTS1	GAP43	9606.ENSP00000370981	9606.ENSP00000377372	0	0	0	0	0.141	0	0	0.432	0.491
LZTS1	ATF5	9606.ENSP00000370981	9606.ENSP00000396954	0	0	0	0	0	0	0	0.579	0.579
LZTS1	TMPRSS6	9606.ENSP00000370981	9606.ENSP00000371211	0	0	0	0	0.624	0	0	0	0.624
MACC1	MET	9606.ENSP00000383185	9606.ENSP00000317272	0	0	0	0	0.062	0	0	0.643	0.650
